"wave","RI_leafmaterial","spA_Cab","spA_Car","spA_Atn","spA_Br","spA_Cw","spA_Cm","spA_Protein","spA_nonPro"
1965,1.3188,0,0,0,0,101.4,8.855,17.673,7.70367
1966,1.3187,0,0,0,0,100.5,8.828,17.7205,7.69575
1967,1.3186,0,0,0,0,99.28,8.839,17.7681,7.68787
1968,1.3186,0,0,0,0,98.31,8.855,17.8159,7.67892
1969,1.3185,0,0,0,0,97.11,8.856,17.8605,7.66975
1970,1.3184,0,0,0,0,96.31,8.833,17.8986,7.6611
1971,1.3183,0,0,0,0,94.88,8.842,17.932,7.65179
1972,1.3183,0,0,0,0,94.12,8.843,17.961,7.64171
1973,1.3182,0,0,0,0,93.41,8.83,17.9835,7.63137
1974,1.3182,0,0,0,0,92.06,8.808,17.9961,7.6217
1975,1.3181,0,0,0,0,91.21,8.818,17.9992,7.61264
1976,1.318,0,0,0,0,90.09,8.807,17.9925,7.6043
1977,1.3179,0,0,0,0,89.29,8.797,17.9742,7.59788
1978,1.3179,0,0,0,0,88.04,8.794,17.9403,7.59567
1979,1.3178,0,0,0,0,87.25,8.791,17.8962,7.59534
1980,1.3177,0,0,0,0,86.11,8.795,17.8409,7.59788
1981,1.3176,0,0,0,0,85.32,8.771,17.7775,7.60187
1982,1.3175,0,0,0,0,84.6,8.754,17.7053,7.60826
1983,1.3175,0,0,0,0,83.36,8.759,17.6237,7.6188
1984,1.3174,0,0,0,0,82.62,8.76,17.5334,7.63304
1985,1.3173,0,0,0,0,81.51,8.746,17.4376,7.64986
1986,1.3172,0,0,0,0,80.76,8.762,17.3396,7.66812
1987,1.3171,0,0,0,0,79.73,8.778,17.2354,7.69051
1988,1.3171,0,0,0,0,79.04,8.79,17.125,7.71687
1989,1.317,0,0,0,0,78,8.795,17.0121,7.74539
1990,1.3169,0,0,0,0,77.23,8.811,16.8968,7.77568
1991,1.3168,0,0,0,0,76.28,8.848,16.7791,7.80927
1992,1.3167,0,0,0,0,75.57,8.874,16.6593,7.84503
1993,1.3167,0,0,0,0,74.63,8.885,16.537,7.88334
1994,1.3166,0,0,0,0,73.92,8.913,16.4086,7.92549
1995,1.3165,0,0,0,0,72.98,8.944,16.2781,7.96969
1996,1.3164,0,0,0,0,72.34,8.98,16.143,8.01732
1997,1.3163,0,0,0,0,71.41,8.988,16.0075,8.06642
1998,1.3163,0,0,0,0,70.82,9.001,15.87,8.11756
1999,1.3162,0,0,0,0,69.86,9.034,15.7322,8.17072
2000,1.3161,0,0,0,0,69.24,9.076,15.5935,8.2254
2001,1.316,0,0,0,0,68.65,9.111,15.4608,8.27881
2002,1.3159,0,0,0,0,67.79,9.141,15.327,8.33501
2003,1.3159,0,0,0,0,66.88,9.171,15.1944,8.39347
2004,1.3158,0,0,0,0,66.34,9.214,15.0623,8.45315
2005,1.3157,0,0,0,0,65.48,9.255,14.9325,8.51464
2006,1.3156,0,0,0,0,64.9,9.303,14.8031,8.57883
2007,1.3155,0,0,0,0,64.12,9.356,14.6687,8.64932
2008,1.3154,0,0,0,0,63.58,9.406,14.5349,8.72386
2009,1.3153,0,0,0,0,62.81,9.448,14.4037,8.80198
2010,1.3152,0,0,0,0,62.32,9.516,14.2723,8.88645
2011,1.3151,0,0,0,0,61.56,9.578,14.1427,8.97555
2012,1.315,0,0,0,0,61.05,9.638,14.0161,9.07024
2013,1.315,0,0,0,0,60.29,9.692,13.8933,9.16985
2014,1.3149,0,0,0,0,59.8,9.763,13.7727,9.27485
2015,1.3148,0,0,0,0,59.07,9.845,13.6582,9.38541
2016,1.3147,0,0,0,0,58.57,9.953,13.5519,9.50022
2017,1.3146,0,0,0,0,57.88,10.04,13.4496,9.62216
2018,1.3146,0,0,0,0,57.46,10.14,13.3518,9.75036
2019,1.3145,0,0,0,0,56.8,10.27,13.2633,9.88404
2020,1.3144,0,0,0,0,56.32,10.39,13.1796,10.0239
2021,1.3143,0,0,0,0,55.66,10.52,13.103,10.1696
2022,1.3142,0,0,0,0,55.03,10.63,13.0358,10.3199
2023,1.3141,0,0,0,0,54.63,10.77,12.9727,10.4771
2024,1.314,0,0,0,0,53.98,10.91,12.9214,10.6381
2025,1.3139,0,0,0,0,53.56,11.03,12.8793,10.8041
2026,1.3138,0,0,0,0,52.94,11.19,12.8464,10.9751
2027,1.3137,0,0,0,0,52.56,11.35,12.828,11.1503
2028,1.3136,0,0,0,0,51.97,11.5,12.8215,11.3286
2029,1.3135,0,0,0,0,51.38,11.65,12.8316,11.5095
2030,1.3134,0,0,0,0,50.98,11.81,12.8561,11.6922
2031,1.3133,0,0,0,0,50.47,12.01,12.8975,11.8762
2032,1.3132,0,0,0,0,50.06,12.17,12.9534,12.0639
2033,1.3131,0,0,0,0,49.51,12.34,13.0255,12.253
2034,1.313,0,0,0,0,49.15,12.51,13.1143,12.4435
2035,1.3129,0,0,0,0,48.6,12.69,13.2185,12.635
2036,1.3128,0,0,0,0,48.06,12.87,13.3351,12.8286
2037,1.3127,0,0,0,0,47.73,13.07,13.4702,13.0217
2038,1.3126,0,0,0,0,47.18,13.25,13.6193,13.2151
2039,1.3125,0,0,0,0,46.85,13.46,13.7769,13.4105
2040,1.3124,0,0,0,0,46.35,13.64,13.9477,13.6063
2041,1.3123,0,0,0,0,45.84,13.84,14.1268,13.8001
2042,1.3122,0,0,0,0,45.53,14.03,14.315,13.9942
2043,1.3121,0,0,0,0,45.03,14.23,14.4998,14.1904
2044,1.312,0,0,0,0,44.73,14.41,14.6841,14.386
2045,1.3119,0,0,0,0,44.26,14.61,14.8707,14.5811
2046,1.3118,0,0,0,0,43.79,14.81,15.0492,14.7746
2047,1.3117,0,0,0,0,43.48,14.99,15.2132,14.9685
2048,1.3116,0,0,0,0,43.02,15.17,15.3628,15.1612
2049,1.3115,0,0,0,0,42.73,15.34,15.4954,15.3509
2050,1.3114,0,0,0,0,42.28,15.54,15.6002,15.5397
2051,1.3113,0,0,0,0,41.86,15.71,15.6894,15.7232
2052,1.3112,0,0,0,0,41.55,15.91,15.751,15.9031
2053,1.311,0,0,0,0,41.15,16.07,15.7748,16.0817
2054,1.3109,0,0,0,0,40.72,16.22,15.7712,16.2557
2055,1.3108,0,0,0,0,40.46,16.37,15.724,16.4292
2056,1.3107,0,0,0,0,40.02,16.53,15.6387,16.5983
2057,1.3106,0,0,0,0,39.75,16.67,15.5143,16.7639
2058,1.3105,0,0,0,0,39.34,16.78,15.3526,16.9262
2059,1.3104,0,0,0,0,38.94,16.9,15.1501,17.0844
2060,1.3103,0,0,0,0,38.68,16.98,14.9075,17.2406
2061,1.3102,0,0,0,0,38.27,17.08,14.6266,17.3937
2062,1.3101,0,0,0,0,37.9,17.18,14.3106,17.5428
2063,1.3099,0,0,0,0,37.62,17.25,13.9663,17.6875
2064,1.3098,0,0,0,0,37.26,17.34,13.5928,17.8283
2065,1.3097,0,0,0,0,36.87,17.39,13.1944,17.9631
2066,1.3096,0,0,0,0,36.64,17.48,12.7799,18.0938
2067,1.3095,0,0,0,0,36.28,17.55,12.3437,18.2226
2068,1.3094,0,0,0,0,35.92,17.61,11.8867,18.3509
2069,1.3093,0,0,0,0,35.68,17.67,11.427,18.4751
2070,1.3092,0,0,0,0,35.36,17.71,10.9625,18.5964
2071,1.3091,0,0,0,0,34.99,17.77,10.4901,18.7159
2072,1.309,0,0,0,0,34.79,17.83,10.0194,18.8349
2073,1.3088,0,0,0,0,34.47,17.87,9.55609,18.9524
2074,1.3087,0,0,0,0,34.13,17.94,9.10393,19.067
2075,1.3086,0,0,0,0,33.92,17.95,8.66585,19.1797
2076,1.3085,0,0,0,0,33.63,17.99,8.246,19.2883
2077,1.3084,0,0,0,0,33.29,18.05,7.84875,19.3938
2078,1.3082,0,0,0,0,33.09,18.09,7.46779,19.4982
2079,1.3081,0,0,0,0,32.8,18.13,7.11122,19.5986
2080,1.308,0,0,0,0,32.51,18.2,6.78565,19.6952
2081,1.3079,0,0,0,0,32.31,18.27,6.4939,19.7854
2082,1.3078,0,0,0,0,32,18.3,6.21623,19.8759
2083,1.3076,0,0,0,0,31.72,18.35,5.96524,19.9645
2084,1.3075,0,0,0,0,31.54,18.41,5.74012,20.0501
2085,1.3074,0,0,0,0,31.27,18.46,5.53351,20.134
2086,1.3073,0,0,0,0,30.97,18.52,5.34871,20.2141
2087,1.3072,0,0,0,0,30.71,18.56,5.18996,20.2931
2088,1.307,0,0,0,0,30.52,18.61,5.04898,20.3712
2089,1.3069,0,0,0,0,30.25,18.66,4.92112,20.4476
2090,1.3068,0,0,0,0,29.99,18.71,4.80907,20.5245
2091,1.3067,0,0,0,0,29.8,18.76,4.72132,20.5952
2092,1.3066,0,0,0,0,29.58,18.81,4.65227,20.662
2093,1.3064,0,0,0,0,29.29,18.85,4.60211,20.7255
2094,1.3063,0,0,0,0,29.06,18.9,4.56325,20.7854
2095,1.3062,0,0,0,0,28.88,18.96,4.54443,20.8412
2096,1.3061,0,0,0,0,28.65,19.03,4.53598,20.8953
2097,1.306,0,0,0,0,28.4,19.07,4.53268,20.948
2098,1.3059,0,0,0,0,28.22,19.11,4.53876,20.9981
2099,1.3058,0,0,0,0,27.99,19.16,4.5612,21.0451
2100,1.3057,0,0,0,0,27.76,19.21,4.58599,21.0896
2101,1.3056,0,0,0,0,27.51,19.27,4.61478,21.1331
2102,1.3055,0,0,0,0,27.37,19.29,4.65163,21.1738
2103,1.3053,0,0,0,0,27.13,19.32,4.70088,21.211
2104,1.3052,0,0,0,0,26.92,19.35,4.75004,21.2461
2105,1.3051,0,0,0,0,26.71,19.36,4.80526,21.2783
2106,1.305,0,0,0,0,26.57,19.4,4.86443,21.3088
2107,1.3049,0,0,0,0,26.37,19.43,4.92882,21.3361
2108,1.3047,0,0,0,0,26.17,19.47,4.99985,21.3603
2109,1.3046,0,0,0,0,25.97,19.51,5.08117,21.3807
2110,1.3045,0,0,0,0,25.84,19.53,5.16844,21.3976
2111,1.3044,0,0,0,0,25.65,19.56,5.25487,21.4141
2112,1.3043,0,0,0,0,25.47,19.6,5.34549,21.4298
2113,1.3041,0,0,0,0,25.28,19.61,5.44314,21.4421
2114,1.304,0,0,0,0,25.18,19.62,5.54172,21.4526
2115,1.3039,0,0,0,0,25.01,19.66,5.6431,21.4622
2116,1.3038,0,0,0,0,24.85,19.66,5.74844,21.4715
2117,1.3037,0,0,0,0,24.66,19.69,5.86967,21.478
2118,1.3035,0,0,0,0,24.55,19.7,5.99474,21.4833
2119,1.3034,0,0,0,0,24.38,19.72,6.13476,21.4846
2120,1.3033,0,0,0,0,24.2,19.74,6.29094,21.4821
2121,1.3032,0,0,0,0,24.01,19.74,6.46591,21.4766
2122,1.3031,0,0,0,0,23.86,19.76,6.65824,21.4682
2123,1.3029,0,0,0,0,23.74,19.78,6.86865,21.4567
2124,1.3028,0,0,0,0,23.58,19.79,7.09863,21.4424
2125,1.3027,0,0,0,0,23.42,19.82,7.34811,21.4269
2126,1.3026,0,0,0,0,23.28,19.82,7.61074,21.4101
2127,1.3025,0,0,0,0,23.18,19.83,7.89413,21.3918
2128,1.3023,0,0,0,0,23.04,19.86,8.19841,21.3726
2129,1.3022,0,0,0,0,22.89,19.88,8.52849,21.3499
2130,1.3021,0,0,0,0,22.75,19.89,8.86907,21.3268
2131,1.302,0,0,0,0,22.62,19.89,9.22431,21.3046
2132,1.3019,0,0,0,0,22.52,19.93,9.59958,21.2789
2133,1.3017,0,0,0,0,22.39,19.93,9.999,21.2516
2134,1.3016,0,0,0,0,22.27,19.97,10.4148,21.2223
2135,1.3015,0,0,0,0,22.14,20.01,10.8443,21.193
2136,1.3014,0,0,0,0,22.02,20.01,11.288,21.1633
2137,1.3013,0,0,0,0,21.94,20.04,11.7521,21.1293
2138,1.3011,0,0,0,0,21.83,20.07,12.227,21.0941
2139,1.301,0,0,0,0,21.72,20.11,12.7143,21.0563
2140,1.3009,0,0,0,0,21.62,20.13,13.2125,21.0176
2141,1.3008,0,0,0,0,21.5,20.15,13.7169,20.9794
2142,1.3007,0,0,0,0,21.4,20.17,14.2336,20.9353
2143,1.3005,0,0,0,0,21.33,20.19,14.7523,20.8893
2144,1.3004,0,0,0,0,21.23,20.22,15.2763,20.8419
2145,1.3003,0,0,0,0,21.12,20.23,15.8044,20.7927
2146,1.3002,0,0,0,0,21.02,20.23,16.344,20.7394
2147,1.3001,0,0,0,0,20.91,20.26,16.8892,20.6835
2148,1.2999,0,0,0,0,20.85,20.27,17.4311,20.6269
2149,1.2998,0,0,0,0,20.77,20.29,17.9749,20.5681
2150,1.2997,0,0,0,0,20.67,20.28,18.5213,20.5077
2151,1.2996,0,0,0,0,20.58,20.27,19.0663,20.4468
2152,1.2995,0,0,0,0,20.49,20.29,19.6114,20.3834
2153,1.2993,0,0,0,0,20.4,20.29,20.1498,20.32
2154,1.2992,0,0,0,0,20.33,20.31,20.6874,20.254
2155,1.2991,0,0,0,0,20.27,20.29,21.2153,20.1884
2156,1.299,0,0,0,0,20.18,20.26,21.7348,20.122
2157,1.2989,0,0,0,0,20.1,20.3,22.2489,20.0538
2158,1.2987,0,0,0,0,20.02,20.3,22.7523,19.9855
2159,1.2986,0,0,0,0,19.95,20.3,23.2393,19.9181
2160,1.2985,0,0,0,0,19.87,20.3,23.7123,19.8507
2161,1.2984,0,0,0,0,19.83,20.31,24.1734,19.7825
2162,1.2983,0,0,0,0,19.76,20.29,24.6219,19.7133
2163,1.2981,0,0,0,0,19.69,20.29,25.0541,19.6455
2164,1.298,0,0,0,0,19.63,20.26,25.4619,19.5784
2165,1.2979,0,0,0,0,19.58,20.25,25.8461,19.5128
2166,1.2978,0,0,0,0,19.52,20.23,26.2137,19.4455
2167,1.2977,0,0,0,0,19.46,20.2,26.562,19.3764
2168,1.2975,0,0,0,0,19.42,20.16,26.8908,19.3077
2169,1.2974,0,0,0,0,19.38,20.15,27.2031,19.2379
2170,1.2973,0,0,0,0,19.33,20.12,27.4899,19.1694
2171,1.2972,0,0,0,0,19.28,20.09,27.7586,19.0983
2172,1.297,0,0,0,0,19.23,20.07,28.0126,19.0236
2173,1.2969,0,0,0,0,19.18,20.03,28.2445,18.9521
2174,1.2967,0,0,0,0,19.13,19.98,28.4609,18.8784
2175,1.2966,0,0,0,0,19.09,19.95,28.6629,18.804
2176,1.2965,0,0,0,0,19.04,19.91,28.8494,18.7297
2177,1.2964,0,0,0,0,19,19.86,29.0161,18.6564
2178,1.2962,0,0,0,0,18.96,19.8,29.1683,18.5836
2179,1.2961,0,0,0,0,18.89,19.75,29.3095,18.5098
2180,1.296,0,0,0,0,18.84,19.69,29.4393,18.4334
2181,1.2959,0,0,0,0,18.8,19.64,29.5514,18.3585
2182,1.2958,0,0,0,0,18.74,19.59,29.6473,18.2844
2183,1.2957,0,0,0,0,18.7,19.53,29.7316,18.2096
2184,1.2956,0,0,0,0,18.66,19.47,29.8067,18.1321
2185,1.2955,0,0,0,0,18.6,19.41,29.8641,18.0568
2186,1.2954,0,0,0,0,18.56,19.36,29.91,17.9822
2187,1.2953,0,0,0,0,18.52,19.31,29.9453,17.9085
2188,1.2951,0,0,0,0,18.49,19.22,29.9677,17.837
2189,1.295,0,0,0,0,18.45,19.18,29.9811,17.7661
2190,1.2949,0,0,0,0,18.43,19.12,29.9834,17.6956
2191,1.2948,0,0,0,0,18.39,19.05,29.9736,17.6278
2192,1.2947,0,0,0,0,18.37,18.99,29.952,17.562
2193,1.2945,0,0,0,0,18.37,18.9,29.915,17.4987
2194,1.2944,0,0,0,0,18.38,18.85,29.8683,17.4359
2195,1.2943,0,0,0,0,18.37,18.81,29.813,17.3747
2196,1.2942,0,0,0,0,18.36,18.74,29.7491,17.3152
2197,1.2941,0,0,0,0,18.35,18.67,29.6776,17.2575
2198,1.2939,0,0,0,0,18.35,18.61,29.6021,17.2011
2199,1.2938,0,0,0,0,18.35,18.58,29.5212,17.1446
2200,1.2937,0,0,0,0,18.34,18.52,29.4327,17.0902
2201,1.2936,0,0,0,0,18.33,18.46,29.3426,17.0357
2202,1.2935,0,0,0,0,18.33,18.4,29.2462,16.9843
2203,1.2933,0,0,0,0,18.33,18.34,29.1444,16.9336
2204,1.2932,0,0,0,0,18.34,18.29,29.037,16.8832
2205,1.2931,0,0,0,0,18.33,18.24,28.9195,16.8369
2206,1.293,0,0,0,0,18.34,18.18,28.7902,16.7935
2207,1.2928,0,0,0,0,18.34,18.13,28.6516,16.7514
2208,1.2927,0,0,0,0,18.32,18.07,28.5063,16.7115
2209,1.2925,0,0,0,0,18.31,18.03,28.3523,16.6734
2210,1.2924,0,0,0,0,18.29,17.98,28.1838,16.6391
2211,1.2923,0,0,0,0,18.28,17.92,28.0044,16.6089
2212,1.2922,0,0,0,0,18.28,17.87,27.816,16.5817
2213,1.292,0,0,0,0,18.29,17.82,27.6219,16.5574
2214,1.2919,0,0,0,0,18.29,17.8,27.4226,16.5361
2215,1.2918,0,0,0,0,18.3,17.75,27.2145,16.5205
2216,1.2917,0,0,0,0,18.32,17.73,26.9981,16.5107
2217,1.2916,0,0,0,0,18.35,17.68,26.7766,16.506
2218,1.2914,0,0,0,0,18.36,17.68,26.5516,16.5072
2219,1.2913,0,0,0,0,18.37,17.66,26.3196,16.516
2220,1.2912,0,0,0,0,18.37,17.63,26.084,16.5315
2221,1.2911,0,0,0,0,18.38,17.62,25.8505,16.5545
2222,1.291,0,0,0,0,18.37,17.63,25.6189,16.5857
2223,1.2908,0,0,0,0,18.4,17.64,25.3888,16.6271
2224,1.2907,0,0,0,0,18.42,17.64,25.1678,16.6759
2225,1.2906,0,0,0,0,18.43,17.66,24.9556,16.7343
2226,1.2905,0,0,0,0,18.46,17.7,24.757,16.8013
2227,1.2904,0,0,0,0,18.49,17.74,24.5723,16.8764
2228,1.2902,0,0,0,0,18.51,17.79,24.4033,16.9602
2229,1.2901,0,0,0,0,18.54,17.86,24.2496,17.0531
2230,1.29,0,0,0,0,18.57,17.95,24.1116,17.1574
2231,1.2899,0,0,0,0,18.58,18.03,23.9936,17.2703
2232,1.2898,0,0,0,0,18.6,18.14,23.892,17.395
2233,1.2896,0,0,0,0,18.64,18.25,23.808,17.5293
2234,1.2895,0,0,0,0,18.65,18.36,23.7411,17.6755
2235,1.2894,0,0,0,0,18.67,18.51,23.6912,17.8341
2236,1.2893,0,0,0,0,18.7,18.66,23.6639,18.003
2237,1.2892,0,0,0,0,18.75,18.81,23.6594,18.1815
2238,1.289,0,0,0,0,18.79,18.95,23.687,18.3679
2239,1.2889,0,0,0,0,18.83,19.13,23.7352,18.5629
2240,1.2888,0,0,0,0,18.88,19.31,23.8098,18.7634
2241,1.2887,0,0,0,0,18.93,19.51,23.909,18.9722
2242,1.2886,0,0,0,0,18.97,19.72,24.0282,19.1879
2243,1.2884,0,0,0,0,19.03,19.94,24.1681,19.4111
2244,1.2883,0,0,0,0,19.08,20.17,24.3309,19.6386
2245,1.2882,0,0,0,0,19.13,20.4,24.5132,19.871
2246,1.2881,0,0,0,0,19.19,20.65,24.7136,20.1082
2247,1.288,0,0,0,0,19.24,20.89,24.9316,20.3494
2248,1.2878,0,0,0,0,19.29,21.14,25.166,20.5932
2249,1.2877,0,0,0,0,19.34,21.4,25.4157,20.84
2250,1.2876,0,0,0,0,19.4,21.63,25.6833,21.0863
2251,1.2875,0,0,0,0,19.46,21.86,25.9646,21.3344
2252,1.2874,0,0,0,0,19.51,22.1,26.2565,21.5823
2253,1.2873,0,0,0,0,19.61,22.36,26.5567,21.8289
2254,1.2872,0,0,0,0,19.66,22.62,26.8674,22.071
2255,1.2871,0,0,0,0,19.73,22.9,27.1837,22.3107
2256,1.287,0,0,0,0,19.8,23.13,27.499,22.5494
2257,1.2869,0,0,0,0,19.85,23.39,27.8123,22.7879
2258,1.2867,0,0,0,0,19.91,23.61,28.1245,23.0233
2259,1.2866,0,0,0,0,19.97,23.86,28.4405,23.2558
2260,1.2865,0,0,0,0,20.04,24.1,28.7521,23.486
2261,1.2864,0,0,0,0,20.13,24.34,29.0618,23.7102
2262,1.2863,0,0,0,0,20.2,24.55,29.3625,23.9314
2263,1.2862,0,0,0,0,20.27,24.79,29.6576,24.1496
2264,1.2861,0,0,0,0,20.38,24.99,29.9473,24.3631
2265,1.286,0,0,0,0,20.46,25.21,30.2281,24.5736
2266,1.2859,0,0,0,0,20.54,25.41,30.5089,24.7748
2267,1.2858,0,0,0,0,20.62,25.62,30.7924,24.9645
2268,1.2856,0,0,0,0,20.71,25.83,31.0748,25.1472
2269,1.2855,0,0,0,0,20.79,26.05,31.3564,25.3202
2270,1.2854,0,0,0,0,20.87,26.26,31.6391,25.4849
2271,1.2853,0,0,0,0,20.94,26.43,31.917,25.6448
2272,1.2852,0,0,0,0,21.03,26.57,32.2002,25.7967
2273,1.285,0,0,0,0,21.11,26.74,32.4804,25.9428
2274,1.2849,0,0,0,0,21.26,26.88,32.7631,26.0796
2275,1.2848,0,0,0,0,21.35,27.01,33.0446,26.2108
2276,1.2847,0,0,0,0,21.45,27.18,33.3138,26.3425
2277,1.2846,0,0,0,0,21.53,27.32,33.5793,26.4707
2278,1.2845,0,0,0,0,21.64,27.42,33.8349,26.5977
2279,1.2844,0,0,0,0,21.74,27.54,34.086,26.7233
2280,1.2843,0,0,0,0,21.83,27.63,34.3254,26.8483
2281,1.2842,0,0,0,0,21.92,27.77,34.5596,26.9721
2282,1.2841,0,0,0,0,22.02,27.94,34.7802,27.094
2283,1.284,0,0,0,0,22.12,28.04,34.9994,27.2166
2284,1.2839,0,0,0,0,22.23,28.21,35.1969,27.3416
2285,1.2838,0,0,0,0,22.34,28.36,35.3746,27.4711
2286,1.2837,0,0,0,0,22.45,28.5,35.5273,27.6051
2287,1.2836,0,0,0,0,22.64,28.63,35.6634,27.7405
2288,1.2834,0,0,0,0,22.76,28.78,35.7699,27.8805
2289,1.2833,0,0,0,0,22.87,28.96,35.854,28.0257
2290,1.2832,0,0,0,0,23.01,29.13,35.8977,28.177
2291,1.2831,0,0,0,0,23.13,29.22,35.9271,28.3283
2292,1.283,0,0,0,0,23.27,29.37,35.9135,28.4869
2293,1.2829,0,0,0,0,23.38,29.47,35.8634,28.6515
2294,1.2828,0,0,0,0,23.51,29.6,35.7798,28.8162
2295,1.2827,0,0,0,0,23.63,29.7,35.663,28.9807
2296,1.2826,0,0,0,0,23.77,29.82,35.5168,29.1428
2297,1.2825,0,0,0,0,23.85,29.97,35.3486,29.3018
2298,1.2824,0,0,0,0,24.09,30.06,35.1506,29.4587
2299,1.2823,0,0,0,0,24.18,30.18,34.9495,29.6038
2300,1.2822,0,0,0,0,24.33,30.28,34.7116,29.7463
2301,1.2821,0,0,0,0,24.44,30.4,34.4585,29.8779
2302,1.282,0,0,0,0,24.59,30.53,34.1879,29.9983
2303,1.2818,0,0,0,0,24.7,30.6,33.8936,30.1082
2304,1.2817,0,0,0,0,24.85,30.66,33.5859,30.2078
2305,1.2816,0,0,0,0,24.95,30.7,33.2698,30.2946
2306,1.2815,0,0,0,0,25.23,30.76,32.9431,30.3686
2307,1.2814,0,0,0,0,25.34,30.78,32.6342,30.4249
2308,1.2813,0,0,0,0,25.49,30.75,32.3167,30.4695
2309,1.2812,0,0,0,0,25.64,30.74,32.0102,30.4963
2310,1.2811,0,0,0,0,25.79,30.72,31.7122,30.5092
2311,1.281,0,0,0,0,25.92,30.65,31.4256,30.5083
2312,1.2809,0,0,0,0,26.11,30.58,31.1479,30.4951
2313,1.2808,0,0,0,0,26.23,30.51,30.9101,30.4663
2314,1.2807,0,0,0,0,26.53,30.45,30.669,30.4282
2315,1.2806,0,0,0,0,26.64,30.34,30.446,30.3814
2316,1.2805,0,0,0,0,26.81,30.29,30.2346,30.3285
2317,1.2804,0,0,0,0,26.95,30.23,30.0414,30.2717
2318,1.2803,0,0,0,0,27.12,30.15,29.8593,30.2159
2319,1.2802,0,0,0,0,27.27,30.04,29.6994,30.1569
2320,1.2801,0,0,0,0,27.44,30,29.561,30.1019
2321,1.28,0,0,0,0,27.56,29.98,29.4342,30.0512
2322,1.2799,0,0,0,0,27.89,29.91,29.297,30.0125
2323,1.2799,0,0,0,0,28.02,29.86,29.1693,29.9821
2324,1.2798,0,0,0,0,28.19,29.84,29.0509,29.9575
2325,1.2797,0,0,0,0,28.38,29.81,28.9543,29.9402
2326,1.2796,0,0,0,0,28.55,29.76,28.856,29.9357
2327,1.2795,0,0,0,0,28.69,29.73,28.771,29.937
2328,1.2795,0,0,0,0,29.03,29.76,28.682,29.9497
2329,1.2794,0,0,0,0,29.16,29.77,28.6,29.9704
2330,1.2793,0,0,0,0,29.34,29.79,28.5011,30.0035
2331,1.2792,0,0,0,0,29.51,29.81,28.429,30.0379
2332,1.2791,0,0,0,0,29.69,29.85,28.3519,30.0811
2333,1.2791,0,0,0,0,29.88,29.89,28.2766,30.1312
2334,1.279,0,0,0,0,30.02,29.99,28.2037,30.1867
2335,1.2789,0,0,0,0,30.38,30,28.1433,30.2374
2336,1.2788,0,0,0,0,30.54,30.05,28.0988,30.2884
2337,1.2788,0,0,0,0,30.73,30.07,28.0559,30.3424
2338,1.2787,0,0,0,0,30.92,30.11,28.0076,30.3949
2339,1.2787,0,0,0,0,31.07,30.17,27.9795,30.4359
2340,1.2786,0,0,0,0,31.45,30.22,27.9578,30.4731
2341,1.2785,0,0,0,0,31.6,30.23,27.9421,30.5041
2342,1.2785,0,0,0,0,31.8,30.29,27.9538,30.5222
2343,1.2784,0,0,0,0,31.99,30.28,27.9718,30.5305
2344,1.2784,0,0,0,0,32.19,30.29,27.9651,30.5385
2345,1.2783,0,0,0,0,32.38,30.27,27.9692,30.5316
2346,1.2782,0,0,0,0,32.72,30.27,27.9757,30.5125
2347,1.2781,0,0,0,0,32.9,30.24,28.0002,30.4798
2348,1.278,0,0,0,0,33.11,30.19,28.017,30.4396
2349,1.2779,0,0,0,0,33.31,30.1,28.0276,30.3921
2350,1.2778,0,0,0,0,33.48,30.1,28.0293,30.3393
2351,1.2777,0,0,0,0,33.88,30.03,28.0222,30.278
2352,1.2776,0,0,0,0,34.04,29.93,28.0119,30.2047
2353,1.2776,0,0,0,0,34.26,29.83,27.9927,30.1228
2354,1.2775,0,0,0,0,34.47,29.84,27.961,30.0364
2355,1.2774,0,0,0,0,34.68,29.75,27.9119,29.9497
2356,1.2773,0,0,0,0,34.86,29.66,27.8381,29.8633
2357,1.2772,0,0,0,0,35.28,29.58,27.7457,29.776
2358,1.2771,0,0,0,0,35.47,29.48,27.6302,29.6929
2359,1.277,0,0,0,0,35.7,29.3,27.4943,29.6136
2360,1.2769,0,0,0,0,35.92,29.26,27.3547,29.5359
2361,1.2768,0,0,0,0,36.1,29.2,27.1953,29.4649
2362,1.2767,0,0,0,0,36.56,29.13,27.0074,29.3993
2363,1.2766,0,0,0,0,36.75,29.02,26.8039,29.3374
2364,1.2765,0,0,0,0,36.97,28.9,26.5837,29.2816
2365,1.2764,0,0,0,0,37.16,28.82,26.3683,29.2258
2366,1.2763,0,0,0,0,37.61,28.72,26.147,29.174
2367,1.2762,0,0,0,0,37.77,28.73,25.9108,29.1262
2368,1.2761,0,0,0,0,38.01,28.7,25.6745,29.0816
2369,1.276,0,0,0,0,38.27,28.65,25.4432,29.037
2370,1.2759,0,0,0,0,38.48,28.58,25.2019,29.0003
2371,1.2758,0,0,0,0,38.92,28.54,24.9564,28.9689
2372,1.2757,0,0,0,0,39.13,28.5,24.712,28.9411
2373,1.2757,0,0,0,0,39.38,28.46,24.464,28.9146
2374,1.2756,0,0,0,0,39.57,28.38,24.2223,28.8884
2375,1.2755,0,0,0,0,40.07,28.34,23.995,28.8573
2376,1.2754,0,0,0,0,40.24,28.23,23.776,28.8291
2377,1.2753,0,0,0,0,40.5,28.2,23.5785,28.8008
